v_products_model	v_products_price	v_products_quantity	v_tax_class_title	EOREOR	v_famille	v_sousfamille
5470	5.407999801636	0	1	EOREOR	85	6
5496	46.6	1	1	EOREOR	1	2
5499	2.6	0	1	EOREOR	20	1
5501	0.706629011035	-60	0	EOREOR	20	10
5510	5.243648071289	-30	1	EOREOR	20	1
5521	3.242673010826	0	1	EOREOR	20	15
5527	41.6675	0	1	EOREOR	91	21
5530	1.059940011501	0	1	EOREOR	20	9
5535	3.515637094975	10	1	EOREOR	20	10
5536	3.76409111023	0	1	EOREOR	20	10
5546	2.473800019026	0	1	EOREOR	20	25
5547	2.606800050736	0	1	EOREOR	20	25
5570	1.116000008583	24	1	EOREOR	87	11
5574	2.386500030756	0	0	EOREOR	20	25
5578	3.225	0	1	EOREOR	20	25
5617	0.729950016737	118	1	EOREOR	10	78
5619	8	0	1	EOREOR	87	11
5624	4.379310035706	0	1	EOREOR	20	1
5625	4.05	0	1	EOREOR	20	1
5635	23	1	1	EOREOR	1	38
5636	86.06400146484	2	1	EOREOR	1	2
5637	16	3	1	EOREOR	1	41
5655	26	0	1	EOREOR	1	2
5659	0.2	0	1	EOREOR	91	1
5660	0.2	0	1	EOREOR	91	1
5669	5.5	150	1	EOREOR	20	1
5673	15.00026895042	-2	1	EOREOR	99	1
5695	1.6	-176	1	EOREOR	20	20
5696	2.5	-131	1	EOREOR	20	20
5697	1	-2	1	EOREOR	99	0
5698	2.5	0	1	EOREOR	13	0
5706	3.304140043259	0	1	EOREOR	20	1
5716	20.99999904633	23	1	EOREOR	10	73
5717	13.68749976158	21	1	EOREOR	10	73
5718	20.6	17	1	EOREOR	10	73
5720	4.379310035706	960	1	EOREOR	20	1
5724	2.336706072092	86	1	EOREOR	20	25
5733	13.6	46	1	EOREOR	1	2
5743	6.99600025177	71	1	EOREOR	11	79
5744	7.912800264359	5	1	EOREOR	11	79
5745	9.247499871254	24	1	EOREOR	11	79
5746	9.815000247955	31	1	EOREOR	10	79
5793	3.650699901581	6	1	EOREOR	20	12
5795	1.747691981792	0	1	EOREOR	20	10
5800	4.838540015221	0	1	EOREOR	20	2
5801	1.526393940449	48	1	EOREOR	20	9
5802	1.571957938671	177	1	EOREOR	20	9
5806	1.737578001022	0	0	EOREOR	20	22
5809	3.353840112686	60	1	EOREOR	20	23
5825	2.61	630	1	EOREOR	20	1
5830	2.038499987125	14	1	EOREOR	87	21
5831	2.065499961376	5	1	EOREOR	87	21
5875	13.84127998352	29	1	EOREOR	20	15
5876	1.626054031849	24	1	EOREOR	20	9
5878	20.83	1	1	EOREOR	87	11
5880	15.2	29	1	EOREOR	1	2
5881	3.416250050068	0	1	EOREOR	87	11
5882	0.72	720	1	EOREOR	87	11
5883	3.5	0	1	EOREOR	87	11
5885	1.77	0	1	EOREOR	87	11
5886	1.5	0	1	EOREOR	87	11
5887	1.77	0	1	EOREOR	87	11
5888	1.77	0	1	EOREOR	87	11
5889	1.77	0	1	EOREOR	87	11
5890	1.761	0	1	EOREOR	87	11
5891	1.293	0	1	EOREOR	87	11
5892	1.676	0	1	EOREOR	87	11
5893	3.647999882698	0	1	EOREOR	87	11
5894	2.28	0	1	EOREOR	87	11
5895	5.170500040054	0	1	EOREOR	87	11
5896	15	0	1	EOREOR	87	11
5902	682.5	0	1	EOREOR	89	6
5903	1.8	0	1	EOREOR	87	16
5904	3.4	260	1	EOREOR	20	2
5928	29.6	0	1	EOREOR	1	26
5959	1.941800050736	46	1	EOREOR	20	25
5960	3.761999874115	0	1	EOREOR	20	15
5961	3.982500064373	23	1	EOREOR	20	15
5969	1.5	6	1	EOREOR	87	26
5970	2.5	6	1	EOREOR	87	26
5971	2	12	1	EOREOR	87	26
5972	2.01	510	1	EOREOR	20	1
5974	13.5	9	0	EOREOR	87	1
5978	1.89248395443	17	1	EOREOR	20	10
5981	2.535000061989	48	1	EOREOR	87	26
5982	3	48	1	EOREOR	87	26
5985	4.630500090122	160	1	EOREOR	20	2
5987	4.8	0	1	EOREOR	20	1
5996	3.4	60	1	EOREOR	20	2
6015	1600	2	1	EOREOR	89	6
6016	1000	2	1	EOREOR	89	6
6031	7.084999752045	0	1	EOREOR	20	15
6035	5.54399974823	4	1	EOREOR	20	15
6042	8.7	0	1	EOREOR	87	11
6050	0.75	0	1	EOREOR	60	12
6058	1.610400037766	0	1	EOREOR	20	10
6060	1.478400006294	0	0	EOREOR	20	10
6062	1.625	48	0	EOREOR	87	26
6063	2.6	60	0	EOREOR	87	26
6066	3.63	30	0	EOREOR	20	1
6072	39.26000099182	7	1	EOREOR	11	50
6073	5.7375	146	1	EOREOR	11	50
6074	5.805000257492	-1	1	EOREOR	11	50
6075	5.805000257492	0	1	EOREOR	11	50
6076	6.007499742508	48	1	EOREOR	11	50
6077	6.370000123978	18	1	EOREOR	11	50
6078	8.840000247955	39	1	EOREOR	11	50
6079	15.08000049591	18	1	EOREOR	11	50
6080	2.011800050736	96	1	EOREOR	20	11
6082	14.725	1	1	EOREOR	11	7
6108	4.818000125885	6	1	EOREOR	20	15
6109	5.54399974823	23	1	EOREOR	20	15
6110	5.015999937058	14	1	EOREOR	20	15
6114	2.060235053301	122	1	EOREOR	20	25
6120	1.838192981482	96	1	EOREOR	20	10
6136	227.8320007324	2	1	EOREOR	1	2
6145	2.05	2760	1	EOREOR	20	1
6146	0.95	1617	1	EOREOR	40	6
6147	1.727739977837	116	1	EOREOR	20	9
6149	4.913999962807	12	1	EOREOR	20	15
6150	2.12800003171	35	1	EOREOR	20	25
6153	4.131858129501	285	1	EOREOR	20	3
6170	5.4	37	1	EOREOR	11	10
6171	17.3	5	1	EOREOR	11	10
6176	25.77	4	1	EOREOR	20	4
6177	31	10	1	EOREOR	1	41
6179	25	0	1	EOREOR	10	4
6233	1.862460064888	0	0	EOREOR	20	25
6239	2.651999902725	-26	1	EOREOR	99	0
6241	5.74995	0	1	EOREOR	99	0
6242	0.1852183248282	-9	1	EOREOR	99	0
6253	0.7483050137758	146	1	EOREOR	40	21
6257	1600	1	1	EOREOR	89	0
6267	7.832075166702	80	1	EOREOR	20	2
6279	5.265000247955	1	1	EOREOR	20	15
6283	5.985	1	1	EOREOR	20	15
6285	16.9	7	1	EOREOR	10	4
6286	12.16	4	1	EOREOR	1	41
6287	12.16	12	1	EOREOR	1	41
6289	3.45	570	1	EOREOR	20	1
6290	26.50761537552	3	1	EOREOR	1	41
6291	20.8725	9	1	EOREOR	1	35
6292	23.5	11	1	EOREOR	1	35
6293	29.2	9	1	EOREOR	1	35
6294	29.2	4	1	EOREOR	1	35
6295	9.19	10	1	EOREOR	1	14
6296	23.8	12	1	EOREOR	10	7
6299	5.65	-7	1	EOREOR	99	0
6306	2.164575076103	36	1	EOREOR	20	25
6308	4.123937920332	30	1	EOREOR	20	1
6310	1.861331977844	5	0	EOREOR	20	25
6315	4.761399898529	-30	0	EOREOR	20	1
6317	2.337119972706	172	1	EOREOR	20	25
6324	5.104579973221	30	1	EOREOR	20	15
6345	1.850961039066	0	1	EOREOR	20	10
6346	3.42448401928	0	1	EOREOR	20	15
6361	2.0125	18	1	EOREOR	87	26
6362	4.6	60	1	EOREOR	20	2
6363	2.233116087914	83	1	EOREOR	20	12
6365	34.95	0	1	EOREOR	10	90
6366	5.89	0	1	EOREOR	99	1
6382	3.314999938011	14	1	EOREOR	20	25
6395	3.118499922752	1	1	EOREOR	20	25
6397	56.4	4	1	EOREOR	87	11
6398	12.075	6	1	EOREOR	87	11
6412	1.817910075188	9	1	EOREOR	20	10
6414	8.032309961319	11	1	EOREOR	20	15
6415	4.202685070038	64	1	EOREOR	20	15
6417	6.927310085297	13	1	EOREOR	20	15
6419	6.927310085297	11	1	EOREOR	20	15
6447	9.6	6	1	EOREOR	11	10
6461	2.272994953394	42	1	EOREOR	20	25
6467	4	-30	1	EOREOR	87	1
6468	6	6	1	EOREOR	87	1
6470	2.112000031471	1	1	EOREOR	20	25
6472	2.455200018883	58	1	EOREOR	20	25
6473	3.5	420	1	EOREOR	20	1
6478	8.15554022789	0	1	EOREOR	99	1
6479	1.609999966621	142	1	EOREOR	20	11
6490	5.347215092182	20	1	EOREOR	20	2
6492	2.181199980974	0	1	EOREOR	20	25
6515	11.44000024796	6	1	EOREOR	10	73
6516	4.05	210	1	EOREOR	20	1
6518	4.5	192	1	EOREOR	20	7
6523	7.964840078354	2	1	EOREOR	20	15
6524	4.169879937172	60	1	EOREOR	20	15
6527	2.263429939747	6	1	EOREOR	20	25
6529	3.280046150684	18	1	EOREOR	20	25
6534	3.537467908859	40	1	EOREOR	20	25
6555	1.609999966621	23	1	EOREOR	87	11
6556	1.413999986649	71	1	EOREOR	87	11
6557	2.043999886513	35	1	EOREOR	87	11
6560	4.617340016365	0	1	EOREOR	40	16
6561	3.9	19	1	EOREOR	85	11
6562	4.6	210	1	EOREOR	20	1
6563	5.656039428711	0	0	EOREOR	20	2
6569	3.11	3750	1	EOREOR	20	1
6570	3.886785113812	-40	1	EOREOR	20	2
6572	2.447999954224	-2	1	EOREOR	87	16
6573	2.1	36	1	EOREOR	87	16
6581	2.618503931761	0	1	EOREOR	20	25
6587	3.63641492461	-12	1	EOREOR	99	1
6593	15.15253629684	9	1	EOREOR	20	21
6594	4	0	0	EOREOR	20	2
6603	5.7	20	0	EOREOR	20	2
6604	3.5	-1	1	EOREOR	87	11
6605	7.798000240326	15	1	EOREOR	87	11
6633	64.5	0	1	EOREOR	10	86
6634	1.95	0	1	EOREOR	87	16
6635	4.45	390	1	EOREOR	20	1
6637	14.95	0	1	EOREOR	87	11
6640	58.6	3	1	EOREOR	1	63
6644	2.247700076103	14	1	EOREOR	20	25
6648	7.737500071526	23	1	EOREOR	20	12
6660	270	1	1	EOREOR	89	6
6664	4.17144010067	141	1	EOREOR	10	15
6665	6.4	0	1	EOREOR	99	0
6666	1.560000061989	101	1	EOREOR	60	12
6667	1.560000061989	79	1	EOREOR	60	12
6668	15.46999950409	22	1	EOREOR	11	50
6670	8.7	32	1	EOREOR	11	80
6671	6.7	15	1	EOREOR	11	72
6672	7.14999973774	83	1	EOREOR	11	72
6674	5.50159983635	82	1	EOREOR	10	27
6675	11.35160045624	27	1	EOREOR	10	23
6676	8.829599761963	44	1	EOREOR	10	26
6677	7.643219709396	11	1	EOREOR	10	24
6688	4.408409957886	1100	1	EOREOR	20	2
6690	1249.61	1	1	EOREOR	89	0
6691	93	0	1	EOREOR	1	2
6696	34.5	3	1	EOREOR	1	32
6699	33	3	1	EOREOR	1	32
6700	42.9	2	1	EOREOR	1	32
6701	95	1	1	EOREOR	1	5
6702	28	2	1	EOREOR	1	2
6704	38.5	3	1	EOREOR	1	2
6706	22.7	7	1	EOREOR	1	5
6713	57.8	1	1	EOREOR	1	2
6716	19.57	6	1	EOREOR	1	2
6718	31	-1	1	EOREOR	1	5
6722	74.41174983978	4	1	EOREOR	10	25
6723	53.72821884155	2	1	EOREOR	10	35
6727	30.7830904007	6	1	EOREOR	10	22
6728	95.4179	2	1	EOREOR	1	5
6740	1.545739984512	160	1	EOREOR	20	9
6741	1.712339925766	257	1	EOREOR	20	9
6743	3.848000049591	0	1	EOREOR	10	46
6745	1.340300023556	0	1	EOREOR	60	6
6746	1.459900033474	0	1	EOREOR	60	6
6747	3.4	420	1	EOREOR	20	2
6773	2.2	180	1	EOREOR	20	2
6775	6.490000104904	0	1	EOREOR	20	2
6777	6.250999746323	2	1	EOREOR	20	15
6780	7.049000253677	2	1	EOREOR	20	15
6804	6.620327911377	3	1	EOREOR	20	15
6810	14.625	3	1	EOREOR	10	7
6811	7500	0	1	EOREOR	89	0
6812	2.776200056076	0	1	EOREOR	13	0
6816	0.7617719721794	-6	0	EOREOR	20	10
6817	0.581875	7	0	EOREOR	20	10
6818	3.3	60	1	EOREOR	20	2
6826	0.6776999652386	683	1	EOREOR	20	10
6829	0.6776999652386	1295	1	EOREOR	20	10
6830	0.8572499871254	134	1	EOREOR	20	13
6832	0.94	-24	1	EOREOR	60	6
6833	0.9723000407219	285	1	EOREOR	20	8
6839	5.228255910873	37	1	EOREOR	20	12
6840	4.363655948639	22	1	EOREOR	20	12
6865	18.55	4	1	EOREOR	1	23
6869	2.701437733984	894	1	EOREOR	50	1
6870	3.128003816605	344	1	EOREOR	50	1
6871	1.416051009893	718	1	EOREOR	50	1
6872	0.54	5	1	EOREOR	40	6
6876	0.5935141338408	1865	1	EOREOR	50	6
6878	0.7357097581565	231	1	EOREOR	50	6
6879	0.8531057290435	770	1	EOREOR	50	6
6880	0.7830576145649	929	1	EOREOR	50	6
6881	0.6882892217338	421	1	EOREOR	50	6
6884	0.6493500083685	1032	1	EOREOR	50	6
6885	0.7614000141621	2084	1	EOREOR	50	6
6886	0.6634914085507	551	1	EOREOR	50	6
6887	14.625	14	1	EOREOR	11	7
6890	495.3	6	1	EOREOR	89	0
6891	3.00149987936	0	1	EOREOR	20	25
6898	3.95	1710	0	EOREOR	20	1
6903	6.327684288025	17	1	EOREOR	20	15
6933	5.051149940491	20	1	EOREOR	20	2
6938	3.310636153221	35	1	EOREOR	20	15
6958	7.727348026896	-2	1	EOREOR	99	1
6959	1.646449995041	11	1	EOREOR	50	6
6960	1.491750049591	75	1	EOREOR	50	6
6961	1.425580072403	28	1	EOREOR	50	6
6965	1.491750049591	30	1	EOREOR	50	6
6967	2.635	1	1	EOREOR	40	16
6968	2.635	1	1	EOREOR	40	16
6972	1.332000017166	2022	0	EOREOR	87	26
6973	1.284000062943	1026	0	EOREOR	87	26
6985	5.852000126839	7	1	EOREOR	20	15
6990	1.875	60	1	EOREOR	87	26
6996	3.798960027695	9	1	EOREOR	20	25
7000	1.781003004313	93	1	EOREOR	20	10
7001	1.789259977341	-1	1	EOREOR	20	10
7002	1.818168053627	3	1	EOREOR	20	10
7004	2.154600006342	19	1	EOREOR	20	10
7005	2	7	1	EOREOR	87	26
7006	1.25	-84	1	EOREOR	87	26
7007	1.431249976158	-24	1	EOREOR	87	26
7012	1.25	120	1	EOREOR	87	26
7013	1.25	360	1	EOREOR	87	26
7014	2	270	1	EOREOR	87	26
7016	4.75	0	1	EOREOR	20	2
7017	5.12	21	1	EOREOR	70	0
7018	4.73	5	1	EOREOR	70	0
7019	5.302639904022	46	1	EOREOR	70	0
7020	5.5	3	1	EOREOR	70	0
7021	5.85	16	1	EOREOR	70	0
7022	5.935949778557	9	1	EOREOR	70	0
7023	4.696080093384	57	1	EOREOR	70	0
7024	4.217360095978	38	1	EOREOR	70	0
7025	4.05	27	1	EOREOR	70	0
7026	5.5	12	1	EOREOR	70	0
7027	8.973449778557	7	1	EOREOR	1	41
7028	15.1	5	1	EOREOR	1	41
7029	2.32663192749	48	1	EOREOR	20	10
7030	2.352108063698	61	1	EOREOR	20	10
7031	5.422559738159	25	1	EOREOR	20	15
7032	2.529252033234	12	1	EOREOR	20	10
7033	5.820407981873	28	1	EOREOR	20	15
7035	5.860404167175	27	1	EOREOR	20	15
7036	2.706395845413	5	2	EOREOR	20	10
7037	6.323723945618	24	1	EOREOR	20	15
7038	14.125	61	1	EOREOR	1	41
7039	17.59758014679	-3	1	EOREOR	10	39
7041	33.84758014679	14	1	EOREOR	10	29
7042	20.19758014679	11	1	EOREOR	10	39
7043	31.89758014679	10	1	EOREOR	10	39
7044	37.74758014679	18	1	EOREOR	10	39
7045	11.29491004944	51	1	EOREOR	10	27
7046	18.89758014679	-2	1	EOREOR	10	38
7047	44.80657806397	22	1	EOREOR	10	32
7048	0.9	0	1	EOREOR	40	6
7049	4.407422262263	0	1	EOREOR	87	11
7050	4.407422262263	0	1	EOREOR	87	11
7051	4.4074	2	1	EOREOR	87	11
7060	4.723500127792	0	1	EOREOR	20	1
7061	1.511439967156	338	1	EOREOR	20	8
7075	3.998279881477	24	1	EOREOR	40	16
7076	4.355780005455	12	1	EOREOR	40	16
7077	3.546919989586	0	1	EOREOR	40	16
7082	8.9	0	1	EOREOR	11	78
7083	8.25	7	1	EOREOR	11	78
7084	3.801600151062	3	1	EOREOR	20	12
7085	0.75	7696	1	EOREOR	60	6
7086	0.84	2856	1	EOREOR	60	6
7088	0.642464992404	0	1	EOREOR	60	6
7089	0.55	-14	1	EOREOR	60	1
7090	4.981515116692	140	0	EOREOR	20	2
7091	12.37491030693	0	1	EOREOR	87	1
7092	1.619749111223	127	1	EOREOR	20	10
7094	1.491000080109	312	1	EOREOR	20	8
7116	1.875	0	1	EOREOR	87	26
7117	2.374999970198	0	1	EOREOR	87	26
7119	3.438499975205	37	1	EOREOR	87	1
7125	4	380	1	EOREOR	30	1
7136	4.5	240	1	EOREOR	35	1
7138	1.5	540	1	EOREOR	87	26
7139	1.5	120	1	EOREOR	87	26
7140	1.5	240	1	EOREOR	87	26
7141	1.5	60	1	EOREOR	87	26
7142	1.5	120	1	EOREOR	87	26
7149	1.966800012589	185	1	EOREOR	20	0
7150	3.942575941086	18	1	EOREOR	20	25
7154	7.175999975205	152	1	EOREOR	87	11
7155	0.6701869887114	6	1	EOREOR	50	6
7157	3.224891967773	20	1	EOREOR	20	25
7165	4.025604028702	18	1	EOREOR	20	25
7168	500	0	0	EOREOR	91	6
7169	1.924927718639	111	1	EOREOR	50	1
7170	2.398819602919	126	1	EOREOR	50	1
7171	1.75	100	1	EOREOR	50	1
7175	0.8347299695015	233	1	EOREOR	50	6
7176	0.5705100014806	0	1	EOREOR	50	6
7177	1.8	-66	1	EOREOR	87	26
7178	3.6	1020	1	EOREOR	87	6
7179	4.8	240	1	EOREOR	87	6
7180	1.8	600	1	EOREOR	87	6
7181	1.2	300	1	EOREOR	87	6
7182	806	1	1	EOREOR	89	6
7190	5	5	1	EOREOR	89	6
7191	4.718249845505	19	1	EOREOR	70	0
7192	1.4875	114	0	EOREOR	20	9
7193	1.604125052691	228	1	EOREOR	87	26
7194	7.875000238419	12	1	EOREOR	87	6
7195	30.45000076294	0	1	EOREOR	89	6
7196	28.75	0	1	EOREOR	89	6
7197	140	0	1	EOREOR	89	6
7198	1.672560017109	300	1	EOREOR	20	9
7199	1.545048079491	343	1	EOREOR	20	9
7200	2.27999997139	924	1	EOREOR	87	26
7201	1.61	68	1	EOREOR	87	11
7202	1.61	26	1	EOREOR	87	11
7203	5.049000012875	0	1	EOREOR	87	11
7204	7.347999811173	0	1	EOREOR	87	11
7217	22	5	1	EOREOR	1	38
7219	2.010161979199	18	1	EOREOR	20	10
7226	5.808000125885	1	1	EOREOR	20	15
7227	6.250999746323	2	0	EOREOR	20	15
7233	1890	0	1	EOREOR	89	0
7237	0.7007	22	1	EOREOR	40	1
7246	0.9271800041199	0	1	EOREOR	20	10
7252	1.884564056397	14	1	EOREOR	20	10
7253	2.164799981117	68	1	EOREOR	20	10
7263	2	0	1	EOREOR	50	6
7264	1.183000034094	108	1	EOREOR	40	16
7267	2	0	1	EOREOR	50	6
7272	2.27999997139	48	1	EOREOR	87	26
7273	2.27999997139	150	1	EOREOR	87	26
7274	2.27999997139	36	1	EOREOR	87	26
7275	84	2	0	EOREOR	89	6
7276	375.6	0	1	EOREOR	89	6
7289	1.560000061989	78	1	EOREOR	60	12
7290	3.1	300	1	EOREOR	20	2
7312	5.029332103729	5	1	EOREOR	20	15
7313	4.818000125885	18	1	EOREOR	20	15
7314	4.41368983984	12	1	EOREOR	20	15
7320	1.398906011581	0	1	EOREOR	20	9
7321	1.455486023426	0	1	EOREOR	20	9
7322	1.829123983383	48	1	EOREOR	20	10
7323	4.152851743698	9	1	EOREOR	20	15
7333	2.574000062943	0	1	EOREOR	20	25
7335	3.55	288	1	EOREOR	20	6
7337	3.85	180	1	EOREOR	20	1
7351	2.304500031471	68	1	EOREOR	87	26
7352	2.854500031471	72	1	EOREOR	87	26
7353	14.4	15	1	EOREOR	87	6
7354	1.6	48	1	EOREOR	87	26
7355	1.6	60	1	EOREOR	87	26
7356	1.67999997139	150	1	EOREOR	87	26
7357	2.15999994278	60	1	EOREOR	87	26
7358	6.1	3	1	EOREOR	10	90
7360	5.129999935627	0	1	EOREOR	10	58
7361	5.129999935627	54	1	EOREOR	10	6
7362	9.180000257492	0	1	EOREOR	10	6
7363	10.8	22	1	EOREOR	10	6
7379	1.61	0	1	EOREOR	87	11
7381	1.61	0	1	EOREOR	87	11
7383	7.875000238419	-4	1	EOREOR	87	6
7384	22.55	3	0	EOREOR	87	6
7385	10.175	9	0	EOREOR	87	6
7388	3.214728012085	0	1	EOREOR	20	25
7390	4.732067871094	60	1	EOREOR	20	2
7400	7.925000190735	0	1	EOREOR	1	41
7401	2.398888147402	91	1	EOREOR	50	1
7402	1.578177959919	35	1	EOREOR	50	1
7403	3.13	420	1	EOREOR	20	1
7405	3	60	1	EOREOR	87	6
7406	18	120	1	EOREOR	87	6
7407	18	60	1	EOREOR	87	6
7408	9.6	6	1	EOREOR	87	6
7409	9.6	150	1	EOREOR	87	6
7410	26	0	1	EOREOR	87	6
7411	0.87	0	1	EOREOR	50	6
7413	0.6145199820399	0	1	EOREOR	50	6
7414	4.02118185997	0	1	EOREOR	20	15
7420	1.287020027638	101	1	EOREOR	20	9
7421	2.18803205967	0	1	EOREOR	20	10
7423	4.31	141	1	EOREOR	20	15
7424	2.158067965508	31	1	EOREOR	20	10
7425	2.120844082832	141	1	EOREOR	20	10
7426	2.159123983383	121	1	EOREOR	20	10
7427	2.193179969788	123	1	EOREOR	20	10
7428	4.508328037262	41	1	EOREOR	20	15
7429	4.561920118332	0	1	EOREOR	20	1
7430	4.38	210	1	EOREOR	20	1
7431	3.908380174637	210	1	EOREOR	20	1
7434	0.1250009934157	480	1	EOREOR	87	16
7435	1.302000010014	0	1	EOREOR	87	16
7436	2.755999851227	0	1	EOREOR	87	16
7437	3.211000037193	0	1	EOREOR	87	16
7438	8.190000247955	0	1	EOREOR	87	16
7439	0.5459999829531	0	1	EOREOR	87	16
7444	4.224000062943	1	1	EOREOR	20	10
7452	3.276900100708	0	1	EOREOR	20	25
7453	3.054083948135	1	0	EOREOR	20	25
7454	3.054083948135	3	1	EOREOR	20	25
7458	2.491060054302	30	1	EOREOR	40	16
7462	2.308500051498	1	1	EOREOR	20	25
7463	2.322999978066	21	1	EOREOR	20	25
7487	3.955908050537	60	1	EOREOR	20	1
7488	3.67	60	1	EOREOR	20	1
7489	4.2	30	1	EOREOR	20	1
7498	4.45	60	1	EOREOR	20	1
7500	1.65	36	1	EOREOR	87	26
7501	5.5	400	1	EOREOR	87	6
7502	3.68	30	1	EOREOR	20	1
7505	3.077999961376	11	1	EOREOR	87	21
7506	2.011500012875	21	1	EOREOR	87	21
7507	2.061499936581	20	1	EOREOR	87	21
7508	3.952024002075	40	0	EOREOR	20	2
7510	9.9	0	1	EOREOR	10	6
7511	4.733124046326	6	1	EOREOR	20	15
7516	7.847928314209	12	0	EOREOR	20	15
7519	20.28000049591	0	1	EOREOR	87	11
7521	5.34600025177	3	1	EOREOR	20	15
7523	7.59	0	1	EOREOR	20	15
7527	7.26	6	1	EOREOR	20	15
7533	5.2	-12	1	EOREOR	11	10
7538	7.55	85	1	EOREOR	11	46
7539	8.7	0	1	EOREOR	11	46
7540	9.85	-3	1	EOREOR	11	46
7541	22	-1	1	EOREOR	11	46
7542	3.814799880981	0	1	EOREOR	20	2
7544	7.676627235413	5	1	EOREOR	20	14
7545	2.567268047333	110	1	EOREOR	20	10
7546	4.539209914208	0	0	EOREOR	20	2
7548	2.038949947357	121	1	EOREOR	20	9
7549	2	0	1	EOREOR	87	26
7550	2.040000057221	48	1	EOREOR	87	26
7551	7.875000238419	0	1	EOREOR	87	6
7552	3.322073993683	510	1	EOREOR	20	1
7553	2.963712072372	260	1	EOREOR	20	2
7554	5.85	20	1	EOREOR	70	0
7555	5.85	7	1	EOREOR	70	0
7556	5.7	1	1	EOREOR	70	0
7557	4.65	0	1	EOREOR	70	0
7558	6.4	13	1	EOREOR	70	0
7559	5.85	15	1	EOREOR	70	0
7560	5.75	4	1	EOREOR	70	0
7561	13.76927947998	5	1	EOREOR	1	41
7562	3.80173201561	36	1	EOREOR	20	15
7564	1.961819976568	-2	1	EOREOR	20	10
7566	29.9	4	1	EOREOR	1	62
7567	42.2	2	1	EOREOR	1	62
7569	19.4	4	1	EOREOR	1	63
7570	69.05	1	1	EOREOR	1	63
7574	27	2	1	EOREOR	1	38
7578	36.25	0	1	EOREOR	1	2
7579	156	0	1	EOREOR	10	73
7582	94.14899711609	0	1	EOREOR	11	72
7583	31.4	1	1	EOREOR	1	63
7584	5.344919872284	143	1	EOREOR	10	15
7585	7.869554901123	78	1	EOREOR	10	21
7586	6.114555287361	79	1	EOREOR	10	27
7587	6.924555158615	84	1	EOREOR	10	33
7590	6.007499742508	1	1	EOREOR	11	0
7591	36.36900072098	5	1	EOREOR	11	72
7592	18.5	1	1	EOREOR	1	42
7593	20.55	2	1	EOREOR	1	41
7594	37.9	0	1	EOREOR	1	63
7595	29.95	5	1	EOREOR	1	2
7599	35.9	5	1	EOREOR	1	74
7605	32	5	1	EOREOR	1	74
7606	36.8	0	1	EOREOR	1	62
7607	40	1	1	EOREOR	1	62
7608	42.8	1	1	EOREOR	1	62
7609	42.8	4	1	EOREOR	1	62
7610	48.4	3	1	EOREOR	1	62
7611	28.8	0	1	EOREOR	1	38
7613	12.9	9	1	EOREOR	1	2
7614	4.140000057221	40	1	EOREOR	20	2
7619	6.20399974823	1	1	EOREOR	20	15
7620	40.25	1	0	EOREOR	87	6
7621	11.5	7	0	EOREOR	87	6
7622	18	0	1	EOREOR	1	41
7623	16.3	11	1	EOREOR	1	41
7624	19	2	1	EOREOR	1	41
7625	27.6	4	1	EOREOR	1	38
7626	27.6	3	1	EOREOR	1	38
7627	27.6	4	1	EOREOR	1	38
7628	28.9	2	1	EOREOR	1	38
7629	52.5	2	1	EOREOR	1	63
7630	45	0	1	EOREOR	1	63
7631	26	3	1	EOREOR	1	8
7632	12.2	0	1	EOREOR	1	62
7634	29.8	1	1	EOREOR	1	62
7636	19.2	6	1	EOREOR	1	62
7637	29.5	0	1	EOREOR	1	2
7638	39.9	2	1	EOREOR	1	62
7639	3.82	690	1	EOREOR	20	1
7640	3.977999854088	13	1	EOREOR	87	11
7648	2.22600004673	0	1	EOREOR	87	27
7650	4.7	0	1	EOREOR	20	1
7653	11.7	2	1	EOREOR	87	16
7666	2.839417123795	11	1	EOREOR	20	25
7668	4.797520017624	0	1	EOREOR	20	1
7669	3.192000126839	0	0	EOREOR	20	25
7670	3.325	46	1	EOREOR	20	25
7671	3.418099911213	0	1	EOREOR	20	25
7674	4.6	60	1	EOREOR	20	1
7675	2.4	270	1	EOREOR	20	1
7676	4.130000066757	-60	1	EOREOR	20	1
7677	8.6	0	1	EOREOR	1	41
7678	21.31999950409	22	1	EOREOR	11	50
7679	2.068320035934	96	1	EOREOR	40	1
7681	1.299344977737	-1083	1	EOREOR	40	1
7684	3.577567212582	0	1	EOREOR	20	25
7685	1.761718133688	0	1	EOREOR	20	10
7688	3.213545897007	1	1	EOREOR	20	25
7690	2.95	61	1	EOREOR	50	1
7692	63.8	47	1	EOREOR	20	6
7693	4.65	0	1	EOREOR	20	1
7694	3.019099974632	8	1	EOREOR	20	25
7711	2.165107005835	-2	1	EOREOR	20	10
7719	2.051525025368	0	1	EOREOR	40	1
7720	2.051525025368	0	1	EOREOR	40	1
7721	2.051525025368	0	1	EOREOR	40	1
7723	1.964941927195	1	1	EOREOR	20	10
7728	4.86	70	1	EOREOR	10	69
7730	3.366495909691	0	1	EOREOR	20	25
7731	3.092250063419	7	0	EOREOR	20	25
7732	3.341625063419	0	1	EOREOR	20	25
7733	2.618371068239	0	0	EOREOR	20	25
7739	2	6	1	EOREOR	87	26
7740	2	6	1	EOREOR	87	26
7746	1.074240971208	0	1	EOREOR	20	10
7750	0.78	48	1	EOREOR	40	21
